"","14-3-3_epsilon","4E-BP1","4E-BP1_pS65","4E-BP1_pT37","4E-BP1_pT70","53BP1","A-Raf_pS299","ACC1","ACC_pS79","AMPK_alpha","AMPK_pT172","ANLN","AR","ARID1A","ASNS","ATM","Akt","Akt_pS473","Akt_pT308","Annexin_I","B-Raf","Bak","Bax","Bcl-2","Bcl-xL","Beclin","Bid","Bim","C-Raf","C-Raf_pS338","CD31","CD49b","CDK1","Caspase-7_cleavedD198","Caveolin-1","Chk1","Chk1_pS345","Chk2","Chk2_pT68","Claudin-7","Collagen_VI","Cyclin_B1","Cyclin_D1","Cyclin_E1","DJ-1","Dvl3","E-Cadherin","EGFR","EGFR_pY1068","EGFR_pY1173","ER-alpha","ER-alpha_pS118","ERK2","FOXO3a","Fibronectin","GAB2","GATA3","GSK3-alpha-beta","GSK3-alpha-beta_pS21_S9","HER2","HER2_pY1248","HER3","HER3_pY1289","HSP70","IGFBP2","INPP4B","IRS1","JNK2","JNK_pT183_pT185","K-Ras","Ku80","LBK1","Lck","MAPK_pT202_Y204","MEK1","MEK1_pS217_S221","MIG-6","Mre11","N-Cadherin","NF-kB-p65_pS536","NF2","Notch1","P-Cadherin","PAI-1","PCNA","PDCD4","PDK1_pS241","PI3K-p110-alpha","PKC-alpha","PKC-alpha_pS657","PKC-delta_pS664","PR","PRAS40_pT246","PRDX1","PTEN","Paxillin","Pea-15","RBM3","Rad50","Rb_pS807_S811","S6","S6_pS235_S236","S6_pS240_S244","SCD1","STAT3_pY705","STAT5-alpha","Shc_pY317","Smad1","Smad3","Smad4","Src","Src_pY416","Src_pY527","Stathmin","Syk","Transglutaminase","Tuberin","VEGFR2","XBP1","XRCC1","YAP_pS127","YB-1","YB-1_pS102","alpha-Catenin","beta-Catenin","c-Kit","c-Met_pY1235","c-Myc","eEF2","eEF2K","eIF4E","mTOR","mTOR_pS2448","p27","p27_pT157","p27_pT198","p38_MAPK","p38_pT180_Y182","p53","p70S6K","p70S6K_pT389","p90RSK_pT359_S363"
"A128",0.332408050778277,0.506529608148547,0.0368160535375123,-0.261150765553884,0.165743808347602,-0.971142261216274,0.193806562738062,-0.927552017579752,-1.27406211035805,0.0655837564788236,-0.200216114787572,-0.0981479875957852,-1.15206968153273,0.269992257838782,0.830670531910832,0.243934823051701,-1.49925208192124,0.0157554058169819,0.0909954020631619,0.577099661136037,-0.43087143063787,0.285345255885465,1.0365711392833,0.774846592693152,0.307359432564177,-0.261437012187613,0.0986580967990373,0.368904274813131,-0.341917347375173,0.226859518998792,0.135009755964077,0.070271005208847,-0.191941503734228,4.12106015400426,-0.379802850537108,0.752442565956234,0.237127467176019,-0.157206411793433,0.00181129580275241,-0.841654279027241,-0.0855710906934338,-0.230087146654405,-0.0927618702053243,0.652097501223743,0.734892902483338,-0.0294094637976053,-1.39817792650484,0.270548060221446,-0.285404878976373,0.190475834828147,-2.33325501865516,-0.3514384432491,-1.64753435295483,0.404637348575886,0.233488450394377,-0.496515663764293,-1.57182535561574,-0.691881780598668,-0.401600062614264,-1.32645205204196,-0.465595567181823,-0.537938637890685,0.0715330165972615,0.502359574045321,-1.21616892717119,-1.0056156412166,-0.0154563282928183,-0.120605736583145,-0.176614583501478,0.195039732956757,-0.757352456427717,0.0345075160623353,1.58032201189748,-0.202826260061749,-0.0382755206171623,-0.0806832017329625,0.429055730901891,-0.0135148034692177,0.268762117734537,-0.602127234006899,0.48187596808727,0.247672116048978,0.788417035322732,0.258483175266637,0.302986626480912,-0.374406460724044,0.0698049920123107,-0.0757758513251429,0.00295627677264465,-0.136417290387488,0.0382882813220323,-0.577620942543332,-0.255317897126033,1.03626504648648,0.223268244117788,-1.06844770298767,0.674070517458909,-0.252521881938513,-0.304287757520229,-0.146021700170233,0.773238448978507,0.960930747366377,0.227689610490157,-1.36399172328381,0.174472558364422,-1.07124037372382,-0.00181129580275241,-0.0731109723365954,-0.0128580501910228,0.34953864172633,0.710312977867912,0.819332833857937,0.583296543072207,0.275555196467532,1.26618603633763,0.647818073587712,-0.94582342981417,-1.08640397773628,-0.25180053071614,0.210326386962597,-0.207487190251929,-0.164468079890286,-0.383665312137368,-0.553530826122264,-1.19077719538718,0.135571183982892,0.108175018329796,-0.513536170282509,-0.182508936240363,-1.08339056046548,0.329338722509773,-0.867029527432964,0.101262150838782,1.07727903827925,0.0453873885357822,0.384456433478207,0.514215487967822,0.796018734874627,-0.179052978605363,-0.164315354480975,0.220472697695642,-0.344980548178661
"A04D",-0.20554815401556,-0.147643394621936,0.553245956409236,0.0567057058042537,0.250129916050235,-0.103927213509171,0.0067389750496154,0.111768841405823,0.357749528665634,0.205960609924998,0.292519418907801,0.156502670206135,-1.55511238090174,0.0941069896441251,0.968812243235454,0.82888731366009,-0.673620379239845,0.300822343489025,1.44651979814459,-0.43884769088326,0.54884904248392,0.0204723011778997,-0.304333587077097,-0.0401538355838941,-0.199042994436994,-0.0067389750496154,-0.2824014684842,-0.138039350637448,0.0369975708747112,-0.330495813906765,-0.0274657228681788,0.0697915713283102,0.105680403062486,-0.4051212183506,-0.415169235427365,-0.461058251837072,-0.0776385035284938,0.202836903845799,-0.208132209208615,-0.419161837944368,0.0484334474653552,0.784797993070307,-0.836096618434222,1.04591421743358,-0.774898707080048,0.164405075460457,0.0473811688102672,0.246919373418453,-0.17368517866951,-0.25522440087677,-3.62749239063029,-0.36073591352137,0.0643856018513946,0.0947843243272146,-0.62960607654695,1.09466480460322,-2.05645079165123,1.08236737659844,1.23534165175589,-0.128763678472477,-0.28571615872946,0.785008950037514,-0.182795846044596,-1.07563587559603,-1.2699562422774,-0.672153339456624,-0.416246593010743,-0.406609893500562,-0.196461741777935,-0.105000608789126,0.552049773689223,0.279008360135859,-0.0768063837001849,-0.474674445966153,-0.940671047997698,0.239049252460314,-0.0923153144941579,-0.256422075795296,-0.32259149009103,0.359015545686733,0.278450261756317,0.12935247557132,0.470121511347266,-0.333244703281198,0.478433635067973,1.22664311339361,-0.249262253945387,0.25569548521572,0.161392629557996,-0.190405510250305,-0.0872814253256328,-0.857972648809199,0.0565323552227323,0.312649931546252,-0.749767316345258,0.0728626221045147,-0.156948740969727,0.751142405810395,0.0790053148524251,0.714165857545106,0.30994482284917,0.14846406453003,0.368495083406888,0.179335530509005,-0.585487049134625,1.61198686106102,-0.11683440474144,0.0712975211430547,-0.21098927983468,-0.109520156317956,0.193594213828496,-0.29542253979943,-0.15889594449121,-0.0807478098777004,1.53800150326828,0.130223048070905,-0.0688673139919534,-0.39418504035777,0.267091797304789,0.174288728849134,-0.0629357361640548,0.439422840718781,0.0990775629788683,-0.0810476696298988,0.0588449749219953,2.5967719532037,-0.0527779531241444,-0.235453905246411,0.0582384383793002,-0.460818687334967,-0.044220246136206,-0.318599544180535,-0.200685219355875,0.300192564815889,-0.061495746532661,0.295284842723582,-0.403831785388355,0.259012056003899,0.0408775316945,0.713623454319501,-0.277533901488385,0.153203462260316
"A0A7",-0.159645263952679,-0.224246905913959,-0.0436612902744542,0.246839124140672,0.100314104092756,-1.16244853660478,0.155491109379226,-0.152287212150237,-0.314222644152865,0.000737421478642128,-0.572902288916717,-0.0405168692302186,-0.523920594052349,-0.0147503064555441,0.100447355619223,0.988245205438061,-0.15978704176578,1.21882278711749,0.579278667729956,0.410130356767901,-0.192297442736889,0.129205435398509,-0.0356456160896726,-0.327298814798384,0.399144594424215,-0.0674311770654936,-0.0853687887451893,-0.372237645338316,-0.055861844033859,0.079220839000296,-0.0686438998951631,-0.305520950773129,-0.021423841010674,0.385180746873991,-0.933291568709902,-0.14809827362724,-0.0774799531545391,-0.453741787125789,0.145533594649266,-0.60116235756526,-1.48219819570313,0.0974098664147444,-0.309459512936517,-0.0705189440160741,0.248822998800893,-0.00892296438952056,-0.701773543714042,0.110585045398703,1.6383254631878,-0.0946643750648191,-2.92304322355244,-0.525426565596351,0.236611830323155,-0.0931565670834636,-1.18919297029455,-0.0560338028444706,-1.24731497185678,0.576497285922536,0.721160712893406,2.49039727455333,1.78717995675787,0.217678781294416,0.714535088437165,0.41740670781615,-1.6757208771152,-0.731711489687624,-0.0546279931901406,-0.0640352948083711,0.108699265640356,-0.0477177579527736,-0.118077865285594,-0.109971747700488,1.03060643869993,1.09125606914601,0.664389710177554,0.413276956561475,-0.160203235646764,0.0652029475075518,0.102383530879651,0.316058445112713,0.0263285176534079,0.278153993911141,0.133528535261414,-0.459165197511039,-0.0326153724954139,-0.120980226284777,0.299604004047799,-0.106958047213469,-0.0001876235162106,0.348896389489618,0.100573670689316,-0.898863991524449,0.368722521607388,0.249680300868011,0.108685401729364,0.0556639818050134,-0.0583549257159931,0.068787651368226,0.0644063881152449,-0.427225753124859,0.23179927407992,1.59431000336661,1.27038241843642,0.166047212691986,-0.095281316352164,0.703218461646236,-0.176265154887239,0.0709154349356054,-0.108606113868669,-0.0678954990748856,-0.062686873144604,0.378088580243641,0.415885147844111,0.0190420415847204,0.959566474606038,0.0409662531151458,0.171596644185781,-0.696934277731279,-0.123882860351915,0.0286932104346289,-0.375434495128032,-0.205144246744612,0.0869131123787961,-0.200174335234387,-0.43387675779105,-0.469371471793704,-0.0386535850906896,-0.213809890133638,0.00690908257614087,-0.0943404185399741,-0.00546538947894143,0.207614007057156,0.579994127544456,0.0163417622028009,0.0488166923608058,0.661022018203629,0.0452866091232058,0.123453391567441,0.0001876235162106,0.269810511596984,0.214944371372796,-0.119845434373024
"A094",-0.324733049410406,0.215932753582941,0.281625499304459,0.973144790551455,0.233648288598159,-0.0594346587311172,0.490799434257118,1.20535055061942,1.48913627438138,0.212187621843882,0.443712649860384,0.124207088014606,-0.411386145856909,-0.275699821661521,0.913141877106617,0.947309948763934,0.196462245706856,2.6613759444727,1.95692839811136,-0.0532505463492965,-0.486631702046526,-0.262626186340474,-0.150246848767259,-0.295705322520951,0.159450378074962,-0.210758695468172,-0.0534042661074473,-0.5206391532723,0.348678140900686,-0.0724210848134972,-0.0170600584888908,-0.151232288673276,0.0925055267003718,1.4661962132636,-1.19358875597999,0.0322899315984317,-0.135047377197757,0.679526690747811,0.500695813651845,0.872513515660065,-0.871745045519041,0.991007999219094,-0.529822402358916,0.430925503465439,-0.0248869222340843,-0.297293882459824,0.421025585903521,-0.130287198588968,-0.425466770152847,-0.164147181018106,-1.64480493388155,-0.604190470263433,0.807377236270769,-0.14839114823684,0.114116835937033,-0.175707713501015,-0.982494576228314,0.150279478179689,1.01670306291954,-0.575991987656834,-0.495525764974616,-0.402110343935371,-0.151734104672482,-0.122018404429988,0.863481006749248,-0.486065503922676,-0.0727821505098126,-0.334141547478085,-0.349436081184544,-0.0813583220226578,0.291229089757127,-0.0688477155205672,0.751059561109372,0.00488043593656018,1.29997503306001,0.414967892667098,-0.177228210980448,-0.0390498966291863,0.0081972837550337,0.124761350857343,0.042201225600058,-0.0750472131227058,0.320698208146257,-0.00488043593656018,-0.220331432484691,0.348057004679278,0.197696006206513,-0.287912081458886,-0.163176575973501,-0.14071363815337,-0.0158471768040332,-0.665322796611796,0.438825012749667,0.14614288147608,-0.0432072959066218,-0.0570189461718307,-0.269106143643835,0.473901939438159,-0.139388505259189,0.651955735061249,0.400901209627634,1.38771491109374,1.19694630050152,0.147263937298489,-0.101445256091111,0.774243409026369,-0.416677736498706,-0.200802980599268,-0.377226100239266,-0.268633226746896,-0.539002499809841,0.243691009006304,0.148104898557724,-0.0425940991571327,1.00924636357663,0.604762416869779,0.139733118951607,-0.691116017471356,-0.0451615627665573,-0.116917734524098,0.358535971975689,0.155631518849985,0.119933694020582,-0.506577969833459,0.105625089381459,-0.572660561861621,-0.0324143613030448,-0.450302179279865,0.559450389382518,0.242010839120842,0.120958803700283,0.795588122935259,0.631111731338479,-0.308458278992109,0.0517925213126216,0.556854273704285,0.179775341839054,1.05068203102358,-0.273061339897326,-0.55532953198764,0.0827067713409984,0.0625322332512702
"A12L",-0.04344411583075,0.384554410357332,0.340147689468708,-0.176233784117154,0.298606378165797,-0.336488462839162,0.415023601231311,2.07303645324264,1.82543035999403,-0.0996644983715056,0.389494921903206,0.0435265294071276,1.34824747772691,-0.28162109007096,0.757451320810689,0.075000028486595,-0.131346216016162,-0.0550751588385803,-0.14929695969609,0.150872845601985,0.281158474260045,-0.0392040976446495,-0.0968568090657875,-1.52354593110018,0.0315228322768202,-0.171344576693601,-0.00278069306956708,-0.316266680225623,0.164391021325206,-0.0287191293649098,0.0156111657690383,0.464135177302467,0.211677383763353,0.585638778724123,-1.59184595761167,0.198055031926221,-0.0986917670023779,0.624927595311362,0.101746172376044,0.340527491873936,-0.88646022463624,1.00121242004006,0.61196564568327,0.4798710874153,-0.57648565152525,0.114035840779322,0.243151925959892,0.523119674069342,0.331282826795545,-0.152132559598432,-3.20317167914917,-0.430500978514066,0.106590508305729,0.0295587302507305,-0.613580675276615,0.958675421148805,-0.994097587462429,0.42788758950836,-0.72022067019071,1.19142481934939,0.492839021427693,-0.301753277688012,-0.255404566599941,0.763629274345583,-0.693991178707613,-0.0223631517978449,-0.228139450793001,-0.459568866267926,-0.488207754890432,-0.104049850948206,0.324336420699118,-0.182754254369646,0.106048250865455,-0.573546101101378,0.549980172381108,-0.250731749420771,-0.0559550233594501,-0.179635613690985,0.0484686835985351,-0.0616951961363524,0.334011865835373,0.207978961599135,0.527252523619504,-0.183743716225581,0.617006765455028,-0.24848746356406,-0.0402905002760635,-0.0791958978359049,0.57910729295823,0.045406999041701,-0.249924435318507,-1.14318055011814,-0.0940412688885499,0.267262708996766,0.150659169900479,-0.12235897773119,0.220236161368593,-0.19108201023197,-0.138387548505073,0.545411465643226,-0.00115384826918485,0.503695563224785,0.221864311189134,0.22612900532778,0.0657918487234801,-0.07301091545251,0.090446077624075,-0.0803017128070393,-0.255974290708346,-0.0629309706734185,0.0563067739989951,-0.151988053206745,-0.834181480669525,-0.249046106341799,0.639913442615302,0.43225645702439,0.000283585378729523,-1.4380464182139,-0.31825692466611,0.119270652328088,0.0761748114378702,-0.0845142166156239,0.280599950865085,-0.135588484340328,0.2671589510638,-0.61233606436558,-0.000283585378729412,-0.272024641912734,0.470013024689907,0.20351309256598,0.110276022110994,0.0957053724374,-0.18355365407096,-0.100263233045167,-0.0160750374291871,0.508638206935202,-0.438245328353876,-0.695025459753894,0.834034482576045,0.570322768011066,-0.40685515527085,-0.244549923897792
"A0I9",-0.135194442248555,-0.333490399728266,0.320491036116531,0.34637386500545,0.0604602868111204,-1.24733194857413,0.0577758492776204,2.20804739558355,2.68643898506512,-0.127491895502722,-0.0846318942240843,-0.0160311172733112,-0.535514432360857,-0.25705378957714,-0.221712764023294,-0.174927327172385,-0.353029166234242,0.58490374107579,0.00348907684540012,0.344299240921365,-0.303041454531675,-0.390691475703068,-0.202343684418157,-0.34161808601268,-0.0209195273160976,-0.0784732626627505,0.18362956837425,-0.405143263862808,-0.158666152070424,0.153209187507818,-0.114697968516918,-0.144845617107645,0.0116739743160593,0.186036250542343,0.23994088225185,0.0527505151165533,-0.147813120662081,-0.553689074288308,0.0587060244887433,-0.547313622885405,-1.11859631524549,0.147631371748291,0.914840118133034,-0.10311767818958,-0.155070106542463,-0.117524998214341,0.0243821421378423,-0.0923399056840537,4.52013821001838,-0.172578582449865,0.42356404586738,-0.458025493378347,0.33354904139481,0.148869078846239,0.0212378172787047,-0.467348848048848,1.24720612847338,-0.00410943789192975,0.44722955423508,3.59773875522758,3.3158771634473,-0.253881872336671,0.78808664902215,1.74190530536791,-0.0356134229619367,0.803909368604145,0.00161133078850872,-0.00247553131642086,0.0815510662384086,0.0169916301063637,-0.214205038147652,-0.00122088637683582,-0.20594029833094,2.12645991797618,-0.196961886934231,0.679978884692119,-0.237465168830059,0.0238272883791253,0.193029199396691,0.195723757393455,0.0338451470710105,0.00122088637683571,-0.0211053308839277,0.33111788617283,-0.50493701047996,-0.16232088827,0.00393938955874673,-0.255416251394385,0.0147738697436208,0.380290258323786,-0.00412522963792372,-1.02493653353326,0.191985898605963,-0.318971015895135,-0.0190681193827362,0.187099044038669,-0.156298404028504,-0.911414149905939,0.0515372514913413,0.652589239752265,-0.318617693407216,0.225410427113165,-0.00370249159492986,0.24071984800543,-0.0239956753675197,-0.0342367112787798,1.02701795090002,-0.114267604826256,-0.0450325180644826,-0.301699564469214,-0.10330150305943,0.556257840832715,-0.0377920740605548,0.110248517323357,0.435965801505782,0.0792338478605403,-0.0640367880982863,0.0807294977662456,0.567922615004944,-0.371603106109237,0.16545744460332,-0.0780959357277937,0.318804611331579,-0.272271527459897,0.12263686267236,-0.65591975286608,-0.0295963491951402,0.100775175748572,0.0318508682502452,-0.123972156187184,-0.169445114378586,0.37691242283351,0.20485009542286,-0.167774482595362,-0.101195436021126,0.0869661397290823,-0.171719916654642,0.0673479491207393,0.141512789591435,0.0856665015465162,0.2712843586267,0.0973994675355128
"A0EE",0.208553569118828,0.0504241248016405,0.554975885903473,-0.00614389485039199,0.163492550594084,-0.157740832901055,0.513012799473954,-0.566151451774927,-0.577193721597146,-0.157987452866762,0.153019976419764,-0.043708802913215,-0.230479674648515,0.231125181465273,0.00614389485039199,-0.456950663040316,0.016426448967685,0.424832748305993,0.791012789384513,0.300262478871758,-0.223780543119601,-0.089505440161088,-0.246630294372086,-1.1821472159637,0.324463266746783,-0.0871831489449212,0.280156962437079,-0.18847084077592,-0.213477796005752,0.111814919164904,0.0307772710519005,0.391758358181208,0.387585762813933,0.825951418368596,-1.47201242601089,0.57582710577692,0.194851470725894,-0.186540971890502,0.281939649945633,1.61299141019122,-0.861362683448052,1.60480847978744,-0.249689760847936,0.237330603478224,0.48319805284326,-0.211080837879044,0.154378450626766,0.26397333753348,1.26946590027478,0.138078941251148,-2.85464879842569,-0.4315461118012,-0.595491492848317,0.148302110661289,0.296379014750678,-0.149408676280513,-1.56718927990771,0.168051144881773,-0.0723097236619464,2.05205148274824,1.34904236868458,-0.377450550691804,0.124256100615373,1.5335800596236,-0.472926816046319,-0.743163175342595,-0.109760078844627,0.299977671415962,-0.130481366641985,0.122669229960246,-0.648385469995962,-0.0477089900739905,-0.0526567802081065,-1.12506338723703,0.849201389494202,-0.191431124739857,0.352903364910248,0.133495691876177,0.203278606485338,0.848572087195511,0.243860247218312,0.215587152491849,0.121926941682139,-0.353301690525711,0.336303441205623,-0.536100952613699,-0.091382758072084,-0.505058214814632,-0.278366718232845,-0.632643328302766,-0.0545868463462615,-0.933699448361321,0.122182787293335,0.910586826231065,0.385344818451014,-0.382199647051443,-0.199918012857885,0.0607814949581635,-0.219183644230937,-0.116846585790722,0.0407720433570195,-0.187088275980572,-0.189678512071832,0.240364907011263,0.334748429608643,-1.7815107273786,0.0587782520185284,0.251639941190341,-0.301105232524791,0.153333431788739,-0.564743544444766,0.555760201323068,0.517412274636458,0.329666771306996,-0.376581346453175,-0.0762044244179965,-0.279714772726883,-0.175842310568482,-0.207923569891438,0.0148918994994145,-0.0335197628724934,-0.350057355569453,0.489324362785513,0.0386162949048185,0.298234683943594,-0.240921395943516,0.164590220487323,-0.233419595022041,-0.143464106341982,-0.453496120440707,0.356070204235305,-0.988454642277416,-0.124634231534726,-0.34315238708478,0.0122787519086733,-0.118871764217851,0.0549431859431394,0.111803471282718,0.0716715227553183,-0.727549984515806,-0.165394791987977,-0.0568334213797961
"A135",0.186314402462865,-0.695723468412575,0.46874390803275,-0.559759731797425,-0.0134505411647297,-0.781125232172692,-0.20328144862237,0.209094304194453,0.452372332621886,-0.00357445647208032,-0.0554562390348972,-0.143855817396042,2.24206917785608,-0.29094223087556,0.263847820694651,-0.0972914264357501,0.118823987894658,1.19125847746932,0.42615088774407,0.379319595419805,-0.905995932416331,0.241290372873272,0.240332573227385,-0.49705323965055,-0.0940003286211946,-0.0923246290834673,0.282250000105845,-0.173279467569621,-0.288586305552085,0.0415323832394803,-0.0347287830439346,-0.160540739452855,0.25920015926356,-0.17017460803261,0.69212153562692,0.218507008673189,0.0744967054064254,0.346281418808775,-0.279208268661949,-1.17609068911012,0.28621134591675,0.228020302114433,0.281001387812023,-0.31460943323117,0.107382596778983,-0.310635882774397,0.200334580244198,0.266884248118298,1.74827588788164,0.249715967893615,-3.21079054920447,-0.546582677672501,-0.28210706165004,0.435497743997833,0.413912873027915,-0.374555668659325,-1.42327481844597,-0.40882780328524,-0.0823152216665636,1.26817529944441,1.23603178678968,-0.0179060011168259,0.41028242810431,1.65431633715497,0.0777125918090484,-0.750656731926117,-0.0154541404456952,0.206067323540943,-0.11563060505626,0.411904664689229,-0.243340895056773,-0.0880488699814459,0.60054973623674,0.772277608800492,0.0687287077239965,-0.0309439100571094,0.0300934783899793,-0.0284216165690867,0.338621054558315,1.01274968091404,0.268329377266195,0.297639241009146,0.11208686226125,0.0774871219635653,0.0812123436831405,-1.4032902734037,-0.473140266604715,-0.135725777646225,-0.00439449834291816,0.0891179991121203,0.00357445647208032,-0.596570601612105,-0.0709933749486646,-0.257948848380154,0.341052140193037,0.216639992462099,0.00725930902251537,-0.668451605962453,-0.118227839538453,-0.337007901324715,-0.0829854962621576,0.233141774890045,-0.147708595298035,-0.11200139946481,0.0922661167951002,0.272747339276162,0.162319597900735,0.0322511144579489,-0.0734711011578044,0.285558206489808,-0.11889731904579,-0.0416163356738646,0.569448925493095,0.3631391564084,0.275652959298754,-0.461576867584422,0.00472614789107884,-1.01635859005801,-0.0386263794029107,-0.128871029723605,-0.204663029328758,-0.410510841149266,0.0731763779200203,0.0226093608980383,-0.128732674904262,-0.11084356112474,0.116131440635464,-0.0419554730418208,-0.0238384403540248,-0.28729088388174,0.244548169008602,-0.797129283033845,-0.41137870987556,-0.0634843562131127,-0.0801410239257598,0.407393291513245,0.0857025022570403,-0.0769766002042367,-0.427662008264585,0.147350618949867,0.30325665347726,0.0909556254515569
"A152",-0.35902507256127,0.0111406789074245,0.449875871692522,0.312374201155283,0.265680568621885,0.0348027403166795,0.174853193758226,-0.621190529320421,-0.372310467929544,0.711213652507406,0.0726449847917211,-0.151802523582215,0.391817156687136,-0.0111406789074244,0.387465181408874,-0.349724010290939,0.446844333104343,1.39602702948406,1.71604072538928,0.31000688433561,0.307642521238711,-0.261638346116563,0.047312001919954,-0.578465412845765,0.0141333512859897,-0.220914288853525,-0.271409382420098,-0.641689111825631,-0.168949099101267,-0.193392889496316,-0.183499239236854,-0.51434847635685,-0.0631636112524644,-0.619171278621012,-1.01531761802678,-0.158825713895431,-0.19712468477779,0.70820948805762,0.166234115791161,-0.352185443665106,-0.953138473852374,0.357726589258055,-0.617599954868237,-0.0776597180454142,0.0628879992944026,0.310539353481827,0.0302417722368375,-0.253262825741058,2.45979431871069,-0.28390112601464,-2.4180832575756,-0.503978331070481,0.847491203555536,-0.437777199104225,0.18293392331231,-0.412846209685404,-0.262496252169361,0.455453639415605,1.20109807545707,3.8726210047155,3.09983084017976,-0.461073123059083,0.732245374918815,-1.76092496176329,-0.631351857487273,0.30197813309384,-0.254865925370282,0.303613254363729,0.46504503632647,-0.134456770955696,0.0603324215631336,-0.154382483088341,-0.670016158124604,0.888245683196127,-0.314110819023646,0.373806799346744,-0.148611421005872,-0.255573696899972,-0.333749741942969,1.02781650517077,0.564317422303649,0.051261456586891,0.104310483349447,0.0841031794297146,-0.349546847997514,0.349475607026222,-0.01765089194008,-0.208859741026099,-0.230826052077284,0.216776370927795,-0.141789338278555,-0.964460482020939,0.344088169662366,-0.206900967121149,0.575365034204771,0.81216290679575,-0.12436523548168,0.243558676024495,-0.330483209467861,0.752440643511623,0.0451471618266396,0.839863854758021,0.163249024770802,0.165108429333915,-0.174664104762335,0.0550284436905055,1.05750218024641,0.0386866899501501,-0.476794311340569,-0.200741992919706,-0.342236300036779,0.0483876018696205,0.0171739821563004,-0.233233639686991,-0.355287608273679,0.0929946866412155,0.478231674064373,0.0363526904573106,-0.420542147487381,-0.0203061173786745,0.128865871129476,0.214117082028622,0.446625869293255,-0.145613799810211,0.519780208804146,-0.404240925845084,-0.163696820436778,-0.412657156507007,-0.0494872960918495,0.157595125979662,0.203793532441194,0.275012206380736,0.0900052240925755,-0.848154649903087,-0.101540614693478,-0.11382300707329,-0.342992307798395,0.505672299461263,-0.0207334733727496,-0.51340307009868,-0.407935140324075,0.304880400479178
"A18P",-0.106962232143465,-0.295679567640225,0.34888138000939,0.353099264402197,-0.0425335333656602,1.31010433119961,-0.0497512825081501,-0.544142207336139,-0.0837947450135362,0.811957419921876,0.903639995514685,-0.0713240793934957,0.373705429732952,0.3462708546827,0.344071778326318,-0.229398697952241,0.133368971401107,0.333338637959949,0.12037726762506,-0.0880431853895651,0.507820444343815,-0.0617840435216297,-0.207369278246748,1.45384009137274,-0.0305347245527652,0.203504234943682,-0.0795930497995554,0.127352416438606,0.276685954861041,-0.0346735819404702,-0.178729543402448,-0.307037550107765,0.255719854478666,-0.0658238984899902,-0.17987247585965,-0.130225075095198,-0.0890890008379112,-0.136401139906455,-0.31784853158502,0.877945018395546,-0.0461115685634101,0.455450448542885,-0.0127633682350387,-0.0882134033697699,0.0133509695757997,0.26729127433654,-3.12765612165941,-0.144292823134296,0.616778361258635,-0.159665094918235,-0.520077536765423,-0.312368396496617,0.376925500865469,-0.0464053009199548,0.564995069479225,-0.0207888063961847,1.11048889321541,0.26041462389264,0.69612620050615,0.389275712860163,0.329338945940755,-0.129928094209916,0.559172351887699,-0.702294318709056,-0.600701125398452,1.04523117805706,-0.152988442443597,0.517428945805207,0.21657340138385,-0.126911112930401,0.412177776609568,-0.0532891149514493,-0.21690910075009,1.17338695112976,0.0765538326567693,0.275606319146199,0.153971447482654,-0.226559368046993,-0.394781032890755,-0.0261274221457767,0.244168711214082,-3.39332332848219e-05,-0.11495866571943,-0.137385997484475,-0.20442702617152,0.0597422637034033,-0.555281747276846,-0.0235869303701051,-0.0782348922647877,-0.0903336602712503,-0.0781461850648262,-0.961276340556265,0.169720109017351,-0.694667828085745,0.667437363131504,0.689733459531034,0.092467507796075,-0.2632469868554,-0.289725666917545,1.75932292772079,0.0934226643401998,0.572825716217565,0.246110038978205,-0.10840981177425,0.14251435473038,0.89621282358687,0.489306405180715,0.246916240105976,0.165656459515215,-0.140346165794902,0.160880039714419,0.337784700892965,0.788036959664795,-0.211184445509991,0.65517249542835,0.0814607977355397,0.0673180734213538,-0.711502679644455,-0.0589373308769682,0.0236042616220298,0.201246337906343,0.0636880742920839,0.0501524282922499,-0.430809097937763,-1.1575643711812,-0.0709626391377101,-0.161539071710081,-0.227321884072153,-0.0743201684060952,-0.0103180589157912,0.370287799451676,0.26153821524681,0.1581833926827,0.231511440358593,0.0104554851823897,3.39332332848219e-05,0.14295394975896,-0.329831175772582,-0.411876979783045,-0.123738833562833,-0.148317322040501,0.322621215733005
